Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
82.58923,S,82.58923,0.7796121,0,0.3664964,0,0,44.54103,46.04119,0,79.30674,105.5946,4.323663,2.33891074454925,1.04894634197284,-2.0905059298241,861.76455178625,-860.060988096073,54.1593912585338,-86.39675,-86.39675,7275.02,9901.57
82.59924,S,82.59924,0.7795777,0,0.3664946,0,0,44.54103,46.05373,0,79.30674,105.5946,4.323663,2.34280132982733,1.05800634131346,-2.09029678581325,861.75267932499,-860.050408032896,54.1384882911429,-86.39809,-86.39809,7266.419,9902.111
82.60924,S,82.60924,0.7795432,0,0.3664928,0,0,44.54103,46.06628,0,79.30674,105.5946,4.323663,2.34672567122679,1.06707712847415,-2.09008798328735,861.740716808163,-860.03973726185,54.1175874117772,-86.39944,-86.39944,7257.819,9902.652
82.61924,S,82.61924,0.7795085,0,0.366491,0,0,44.54103,46.0788,0,79.30674,105.5946,4.323663,2.35066037156473,1.07611269611869,-2.08987694558723,861.728664586887,-860.028976135129,54.0966886427884,-86.40078,-86.40078,7249.219,9903.193
82.62924,S,82.62924,0.7794738,0,0.3664892,0,0,44.54103,46.0913,0,79.30674,105.5946,4.323663,2.35462434943667,1.08515048341541,-2.08966606310754,861.716522878018,-860.018124630537,54.0757919826244,-86.40211,-86.40211,7240.619,9903.734
82.63924,S,82.63924,0.7794389,0,0.3664874,0,0,44.54103,46.1038,0,79.30674,105.5946,4.323663,2.35860977228921,1.09417624112861,-2.08945409408482,861.704291800967,-860.00718286837,54.0548974421506,-86.40347,-86.40347,7232.019,9904.275
82.64925,S,82.64925,0.7794041,0,0.3664856,0,0,44.54103,46.1163,0,79.30674,105.5946,4.323663,2.36263037546005,1.10321632568773,-2.08924293220835,861.691970972898,-859.99615070536,54.0340050132955,-86.4048,-86.4048,7223.418,9904.815
82.65925,S,82.65925,0.7793692,0,0.3664838,0,0,44.54103,46.12877,0,79.30674,105.5946,4.323663,2.36666301700574,1.11222648374746,-2.08902993873077,861.679560931225,-859.985028440771,54.0131147143751,-86.40614,-86.40614,7214.819,9905.355
82.66925,S,82.66925,0.7793341,0,0.366482,0,0,44.54103,46.14123,0,79.30674,105.5946,4.323663,2.37071747652389,1.12122633517046,-2.08881613810695,861.667061539141,-859.97381617767,53.9922265534609,-86.40748,-86.40748,7206.219,9905.896
82.67925,S,82.67925,0.779299,0,0.3664801,0,0,44.54103,46.15371,0,79.30674,105.5946,4.323663,2.37480498378571,1.130237145156,-2.08860305149711,861.654472925842,-859.962513806471,53.9713405234128,-86.40882,-86.40882,7197.62,9906.436
82.68925,S,82.68925,0.7792639,0,0.3664783,0,0,44.54103,46.16615,0,79.30674,105.5946,4.323663,2.37890848792585,1.13922807140413,-2.08838813328617,861.641795289131,-859.951121526012,53.9504566425467,-86.41016,-86.41016,7189.02,9906.976
82.69926,S,82.69926,0.7792286,0,0.3664765,0,0,44.54103,46.17858,0,79.30674,105.5946,4.323663,2.38303004941068,1.14820193892672,-2.08817253210533,861.629028321096,-859.939639506879,53.9295749176924,-86.4115,-86.4115,7180.42,9907.515
82.70926,S,82.70926,0.7791932,0,0.3664747,0,0,44.54103,46.19099,0,79.30674,105.5946,4.323663,2.3871730101504,1.15716667948787,-2.08795599960189,861.616172828743,-859.928067840343,53.9086953581631,-86.41283,-86.41283,7171.821,9908.054
82.71926,S,82.71926,0.7791577,0,0.3664728,0,0,44.54103,46.20342,0,79.30674,105.5946,4.323663,2.39135294095709,1.16615099334558,-2.08774058468557,861.603228138647,-859.91640633067,53.8878179527829,-86.41418,-86.41418,7163.222,9908.593
82.72926,S,82.72926,0.7791223,0,0.366471,0,0,44.54103,46.21582,0,79.30674,105.5946,4.323663,2.39554242100975,1.17510488399849,-2.08752293459501,861.590194792569,-859.904655282093,53.8669427239036,-86.4155,-86.4155,7154.623,9909.132
82.73927,S,82.73927,0.7790867,0,0.3664691,0,0,44.54103,46.22821,0,79.30674,105.5946,4.323663,2.39975486936301,1.18405300045132,-2.08730494301951,861.577072609094,-859.892814752353,53.84606967494,-86.41685,-86.41685,7146.024,9909.67
82.74927,S,82.74927,0.779051,0,0.3664673,0,0,44.54103,46.24057,0,79.30674,105.5946,4.323663,2.40398663856464,1.19298918045288,-2.08708614429776,861.5638619453,-859.880884860815,53.8251988139635,-86.41818,-86.41818,7137.425,9910.208
82.75927,S,82.75927,0.7790153,0,0.3664654,0,0,44.54103,46.25296,0,79.30674,105.5946,4.323663,2.40825180010675,1.20193950103585,-2.08686802854591,861.550562421195,-859.868865466073,53.8043301341445,-86.41952,-86.41952,7128.827,9910.746
82.76927,S,82.76927,0.7789795,0,0.3664636,0,0,44.54103,46.26529,0,79.30674,105.5946,4.323663,2.41251719222106,1.21084488530359,-2.08664656003271,861.537174723036,-859.856757017491,53.7834636690106,-86.42085,-86.42085,7120.228,9911.284
82.77927,S,82.77927,0.7789437,0,0.3664617,0,0,44.54103,46.27765,0,79.30674,105.5946,4.323663,2.41682415648622,1.21977931131426,-2.08642695416471,861.523698560339,-859.84455922465,53.7625993999353,-86.42219,-86.42219,7111.629,9911.822
82.78928,S,82.78928,0.7789077,0,0.3664598,0,0,44.54103,46.28998,0,79.30674,105.5946,4.323663,2.4211385175674,1.2286820413126,-2.08620520625474,861.51013401085,-859.832272404512,53.741737348339,-86.42352,-86.42352,7103.031,9912.359
82.79928,S,82.79928,0.7788716,0,0.366458,0,0,44.54103,46.3023,0,79.30674,105.5946,4.323663,2.4254805591216,1.2375893503137,-2.0859838308738,861.496481266377,-859.819896511286,53.7208775104965,-86.42485,-86.42485,7094.433,9912.896
82.80928,S,82.80928,0.7788355,0,0.3664561,0,0,44.54103,46.3146,0,79.30674,105.5946,4.323663,2.42983454625954,1.24647371773487,-2.08576105850898,861.482740317471,-859.807431774387,53.7000199003776,-86.42618,-86.42618,7085.835,9913.434
82.81928,S,82.81928,0.7787994,0,0.3664542,0,0,44.54103,46.32693,0,79.30674,105.5946,4.323663,2.43422376701107,1.25537714622516,-2.08553915537857,861.468911211227,-859.794878003206,53.67916450929,-86.42752,-86.42752,7077.237,9913.971
82.82928,S,82.82928,0.7787632,0,0.3664524,0,0,44.54103,46.33918,0,79.30674,105.5946,4.323663,2.43860707498372,1.26422699262212,-2.08531402366317,861.454994244184,-859.782235733562,53.6583113695195,-86.42885,-86.42885,7068.639,9914.508
82.83929,S,82.83929,0.7787268,0,0.3664505,0,0,44.54103,46.35149,0,79.30674,105.5946,4.323663,2.44303562942166,1.27311551995089,-2.08508991640262,861.440989267442,-859.769504578647,53.6374604708215,-86.43018,-86.43018,7060.042,9915.044
82.84929,S,82.84929,0.7786903,0,0.3664486,0,0,44.54103,46.36374,0,79.30674,105.5946,4.323663,2.44747511711636,1.28197946036313,-2.08486525034852,861.426896525768,-859.75668478433,53.616611818784,-86.43151,-86.43151,7051.444,9915.58
82.85929,S,82.85929,0.7786539,0,0.3664467,0,0,44.54103,46.376,0,79.30674,105.5946,4.323663,2.45192716095828,1.29082371882452,-2.08463928044278,861.412715977625,-859.74377654743,53.5957654264455,-86.43284,-86.43284,7042.846,9916.116
82.86929,S,82.86929,0.7786172,0,0.3664448,0,0,44.54103,46.38827,0,79.30674,105.5946,4.323663,2.45641430598238,1.29968800072171,-2.08441414872738,861.398447660064,-859.730779667713,53.5749212854241,-86.43417,-86.43417,7034.249,9916.652
82.8793,S,82.8793,0.7785807,0,0.3664429,0,0,44.54103,46.40047,0,79.30674,105.5946,4.323663,2.46089829285762,1.30850629080474,-2.08418609886784,861.384092031488,-859.717694605098,53.5540794249013,-86.4355,-86.4355,7025.652,9917.188
82.8893,S,82.8893,0.7785439,0,0.366441,0,0,44.54103,46.41269,0,79.30674,105.5946,4.323663,2.46541109944551,1.31733333532015,-2.08395891824273,861.369648766816,-859.704521272039,53.5332398361847,-86.43683,-86.43683,7017.055,9917.724
82.8993,S,82.8993,0.7785071,0,0.3664391,0,0,44.54103,46.42492,0,79.30674,105.5946,4.323663,2.46995340568583,1.32617315447718,-2.08373093047137,861.355117738194,-859.691259540791,53.5124025273457,-86.43816,-86.43816,7008.458,9918.259
82.9093,S,82.9093,0.7784702,0,0.3664372,0,0,44.54103,46.43709,0,79.30674,105.5946,4.323663,2.47449414632552,1.33496966713351,-2.08350120423116,861.340499614391,-859.677909844418,53.4915675157691,-86.43948,-86.43948,6999.861,9918.794
82.9193,S,82.9193,0.7784333,0,0.3664353,0,0,44.54103,46.44931,0,79.30674,105.5946,4.323663,2.47907050164568,1.34378763125362,-2.0832727507985,861.325794180689,-859.664471968406,53.4707347887268,-86.44081,-86.44081,6991.265,9919.329
82.92931,S,82.92931,0.7783963,0,0.3664334,0,0,44.54103,46.46148,0,79.30674,105.5946,4.323663,2.48365828788171,1.35258650326053,-2.08304302455829,861.311001627016,-859.650946103676,53.4499043589468,-86.44215,-86.44215,6982.668,9919.863
82.93931,S,82.93931,0.7783592,0,0.3664314,0,0,44.54103,46.47364,0,79.30674,105.5946,4.323663,2.48825995768827,1.36137120364194,-2.08281205655463,861.296121857559,-859.637332391944,53.4290762388468,-86.44347,-86.44347,6974.072,9920.397
82.94931,S,82.94931,0.778322,0,0.3664295,0,0,44.54103,46.4858,0,79.30674,105.5946,4.323663,2.49287883508523,1.37014800330334,-2.08257997096384,861.281154950817,-859.623630912217,53.4082504396027,-86.44479,-86.44479,6965.476,9920.932
82.95931,S,82.95931,0.7782848,0,0.3664275,0,0,44.54103,46.49793,0,79.30674,105.5946,4.323663,2.4975185539787,1.37892183825447,-2.08234807163758,861.266101408952,-859.609841694143,53.3874269593518,-86.44612,-86.44612,6956.879,9921.466
82.96931,S,82.96931,0.7782475,0,0.3664256,0,0,44.54103,46.51007,0,79.30674,105.5946,4.323663,2.50217461979185,1.38768584775222,-2.08211570665002,861.250960856399,-859.595964835976,53.3666058027507,-86.44744,-86.44744,6948.283,9922
82.97932,S,82.97932,0.77821,0,0.3664237,0,0,44.54103,46.52219,0,79.30674,105.5946,4.323663,2.50684621048432,1.39643983001003,-2.08188225511943,861.235733392885,-859.582000437988,53.3457869806648,-86.44877,-86.44877,6939.688,9922.533
82.98932,S,82.98932,0.7781725,0,0.3664217,0,0,44.54103,46.53429,0,79.30674,105.5946,4.323663,2.51153375628352,1.40518434382145,-2.08164808957486,861.220419348758,-859.567948594864,53.3249705002343,-86.4501,-86.4501,6931.092,9923.066
82.99932,S,82.99932,0.778135,0,0.3664198,0,0,44.54103,46.54639,0,79.30674,105.5946,4.323663,2.51623993563229,1.41392334730752,-2.08141398611845,861.205018778403,-859.553809361707,53.3041563608384,-86.45142,-86.45142,6922.496,9923.6
83.00932,S,83.00932,0.7780974,0,0.3664178,0,0,44.54103,46.55848,0,79.30674,105.5946,4.323663,2.52096505439915,1.42265912220859,-2.08117895133945,861.189531477406,-859.539582770803,53.2833445717902,-86.45274,-86.45274,6913.901,9924.133
83.01933,S,83.01933,0.7780597,0,0.3664159,0,0,44.54103,46.57055,0,79.30674,105.5946,4.323663,2.52570508243539,1.43138466808315,-2.08094307837011,861.173957783445,-859.525268924442,53.2625351414716,-86.45406,-86.45406,6905.306,9924.666
83.02933,S,83.02933,0.7780219,0,0.3664139,0,0,44.54103,46.58262,0,79.30674,105.5946,4.323663,2.53046387730937,1.44010633344689,-2.08070689495991,861.158297734641,-859.51086786143,53.2417280729871,-86.45538,-86.45538,6896.71,9925.198
83.03933,S,83.03933,0.7779841,0,0.366412,0,0,44.54103,46.59468,0,79.30674,105.5946,4.323663,2.53523225826903,1.44880915505012,-2.0804698112712,861.142551282699,-859.496379770204,53.2209233753394,-86.45671,-86.45671,6888.116,9925.73
83.04933,S,83.04933,0.7779461,0,0.36641,0,0,44.54103,46.60672,0,79.30674,105.5946,4.323663,2.54002253891391,1.45751480166523,-2.08023198252441,861.126718634746,-859.481804622513,53.2001210559791,-86.45803,-86.45803,6879.521,9926.263
83.05933,S,83.05933,0.7779081,0,0.366408,0,0,44.54103,46.61875,0,79.30674,105.5946,4.323663,2.54482290808811,1.46620262897468,-2.07999362602816,861.110799732442,-859.467142596551,53.1793211201837,-86.45935,-86.45935,6870.926,9926.795
83.06934,S,83.06934,0.7778701,0,0.366406,0,0,44.54103,46.63077,0,79.30674,105.5946,4.323663,2.54964207168403,1.47488766231633,-2.07975505222329,861.094794838822,-859.452393720257,53.1585235701263,-86.46067,-86.46067,6862.332,9927.326
83.07934,S,83.07934,0.777832,0,0.3664041,0,0,44.54103,46.64278,0,79.30674,105.5946,4.323663,2.55447634378023,1.48356535373153,-2.07951514352271,861.078704026558,-859.437558067051,53.1377284191559,-86.46199,-86.46199,6853.737,9927.857
83.08934,S,83.08934,0.7777936,0,0.3664021,0,0,44.54103,46.65478,0,79.30674,105.5946,4.323663,2.55932927114968,1.49223933537839,-2.07927585570386,861.06252709675,-859.422635674031,53.1169356610636,-86.46331,-86.46331,6845.143,9928.389
83.09934,S,83.09934,0.7777554,0,0.3664001,0,0,44.54103,46.66677,0,79.30674,105.5946,4.323663,2.56419110657185,1.50089638247606,-2.07903489150433,861.046264453308,-859.407626710542,53.0961453126133,-86.46463,-86.46463,6836.549,9928.92
83.10934,S,83.10934,0.7777171,0,0.3663981,0,0,44.54103,46.67872,0,79.30674,105.5946,4.323663,2.56905857339015,1.50953129514004,-2.07879225092414,861.029916081405,-859.392531397928,53.0753573905687,-86.46595,-86.46595,6827.955,9929.451
83.11935,S,83.11935,0.7776787,0,0.3663961,0,0,44.54103,46.69072,0,79.30674,105.5946,4.323663,2.57396507216157,1.51819577729643,-2.07855184551817,861.01348215568,-859.377349440494,53.0545718725781,-86.46726,-86.46726,6819.361,9929.981
83.12935,S,83.12935,0.7776401,0,0.3663941,0,0,44.54103,46.70264,0,79.30674,105.5946,4.323663,2.57885640707619,1.5268063203525,-2.07830768377773,860.996962743695,-859.362081377632,53.0337887962049,-86.46858,-86.46858,6810.768,9930.512
83.13935,S,83.13935,0.7776015,0,0.3663921,0,0,44.54103,46.71458,0,79.30674,105.5946,4.323663,2.58377947896238,1.5354366850578,-2.07806414291903,860.980357647267,-859.346727011124,53.0130081552402,-86.4699,-86.4699,6802.174,9931.042
83.14935,S,83.14935,0.7775629,0,0.3663901,0,0,44.54103,46.72652,0,79.30674,105.5946,4.323663,2.58871963054361,1.5440628122453,-2.07782081936893,860.963667143147,-859.331286383347,52.9922299475109,-86.47122,-86.47122,6793.581,9931.572
83.15936,S,83.15936,0.7775241,0,0.3663881,0,0,44.54103,46.73845,0,79.30674,105.5946,4.323663,2.59367284258277,1.55268034022084,-2.07757612987902,860.946891316562,-859.315759580292,52.9714541866765,-86.47253,-86.47253,6784.988,9932.103
83.16936,S,83.16936,0.7774853,0,0.3663861,0,0,44.54103,46.75036,0,79.30674,105.5946,4.323663,2.59863574828039,1.56128236167516,-2.07733125412459,860.93003008706,-859.300146757024,52.9506808745996,-86.47385,-86.47385,6776.395,9932.632
83.17936,S,83.17936,0.7774464,0,0.3663841,0,0,44.54103,46.76226,0,79.30674,105.5946,4.323663,2.60361689385932,1.56988368463753,-2.07708597479704,860.91308369581,-859.284447920528,52.9299100153159,-86.47517,-86.47517,6767.802,9933.161
83.18936,S,83.18936,0.7774075,0,0.366382,0,0,44.54103,46.77415,0,79.30674,105.5946,4.323663,2.60860543254398,1.57846811961684,-2.07683911222108,860.896052310772,-859.268663239685,52.9091416246579,-86.47649,-86.47649,6759.209,9933.69
83.19936,S,83.19936,0.7773684,0,0.36638,0,0,44.54103,46.786,0,79.30674,105.5946,4.323663,2.61360092580829,1.58703439380554,-2.07659134936661,860.878935878254,-859.252792896102,52.8883757116284,-86.4778,-86.4778,6750.617,9934.22
83.20937,S,83.20937,0.7773294,0,0.366378,0,0,44.54103,46.79786,0,79.30674,105.5946,4.323663,2.61862030826768,1.59560867736856,-2.07634420739387,860.861734552249,-859.236836809685,52.8676122700186,-86.47911,-86.47911,6742.025,9934.748
83.21937,S,83.21937,0.7772902,0,0.366376,0,0,44.54103,46.80973,0,79.30674,105.5946,4.323663,2.62365195146343,1.60417389605831,-2.07609625827488,860.844448422637,-859.220795071083,52.8468513078999,-86.48042,-86.48042,6733.433,9935.276
83.22937,S,83.22937,0.7772509,0,0.3663739,0,0,44.54103,46.82157,0,79.30674,105.5946,4.323663,2.62869756612662,1.61273265757808,-2.07584784349459,860.827077319177,-859.204667744868,52.8260928299289,-86.48174,-86.48174,6724.84,9935.805
83.23937,S,83.23937,0.7772117,0,0.3663719,0,0,44.54103,46.8334,0,79.30674,105.5946,4.323663,2.63375268249655,1.62127912563958,-2.07559803173041,860.809621598246,-859.188454953974,52.8053368500755,-86.48305,-86.48305,6716.249,9936.333
83.24937,S,83.24937,0.7771722,0,0.3663698,0,0,44.54103,46.8452,0,79.30674,105.5946,4.323663,2.63881111864107,1.62980333509105,-2.07534700924685,860.792081481416,-859.172156920987,52.7845833804469,-86.48436,-86.48436,6707.657,9936.861
83.25938,S,83.25938,0.7771328,0,0.3663678,0,0,44.54103,46.85701,0,79.30674,105.5946,4.323663,2.64389757025842,1.63834272510083,-2.07509698017407,860.77445658274,-859.155773494102,52.763832411109,-86.48567,-86.48567,6699.065,9937.389
83.26938,S,83.26938,0.7770933,0,0.3663657,0,0,44.54103,46.86882,0,79.30674,105.5946,4.323663,2.64899190387886,1.64686755543403,-2.07484586455825,860.756747280957,-859.139304818916,52.7430839529272,-86.48698,-86.48698,6690.474,9937.916
83.27938,S,83.27938,0.7770537,0,0.3663637,0,0,44.54103,46.88062,0,79.30674,105.5946,4.323663,2.65410157375042,1.65538937449084,-2.07459422119297,860.738953605531,-859.122750925541,52.722338011179,-86.4883,-86.4883,6681.882,9938.443
83.28938,S,83.28938,0.777014,0,0.3663616,0,0,44.54103,46.8924,0,79.30674,105.5946,4.323663,2.65922045567368,1.66389862069261,-2.07434201903412,860.721075447789,-859.106111939706,52.7015945914523,-86.48961,-86.48961,6673.292,9938.971
83.29939,S,83.29939,0.7769742,0,0.3663596,0,0,44.54103,46.90413,0,79.30674,105.5946,4.323663,2.66434050680593,1.6723843354768,-2.07408798527418,860.70311327576,-859.089388096725,52.6808537120632,-86.49092,-86.49092,6664.701,9939.498
83.30939,S,83.30939,0.7769343,0,0.3663575,0,0,44.54103,46.91589,0,79.30674,105.5946,4.323663,2.66948491495039,1.68088026376546,-2.07383491388091,860.685066753514,-859.072579294463,52.6601153633879,-86.49223,-86.49223,6656.11,9940.024
83.31939,S,83.31939,0.7768945,0,0.3663554,0,0,44.54103,46.92764,0,79.30674,105.5946,4.323663,2.67463770829664,1.68936358815499,-2.07358084907688,860.666936473148,-859.055685658959,52.6393795553606,-86.49353,-86.49353,6647.52,9940.551
83.32939,S,83.32939,0.7768545,0,0.3663533,0,0,44.54103,46.93935,0,79.30674,105.5946,4.323663,2.67979178987669,1.69782462289041,-2.07332476640722,860.64872195662,-859.03870741311,52.61864630816,-86.49484,-86.49484,6638.929,9941.077
83.33939,S,83.33939,0.7768144,0,0.3663513,0,0,44.54103,46.95108,0,79.30674,105.5946,4.323663,2.68496769750215,1.70629285985389,-2.0730692735752,860.630423831387,-859.021644484893,52.5979156158876,-86.49615,-86.49615,6630.339,9941.604
83.3494,S,83.3494,0.7767743,0,0.3663492,0,0,44.54103,46.96279,0,79.30674,105.5946,4.323663,2.69016136169743,1.71476249380127,-2.07281396700771,860.612041616558,-859.004496860338,52.5771874766808,-86.49746,-86.49746,6621.749,9942.129
83.3594,S,83.3594,0.7767341,0,0.3663471,0,0,44.54103,46.97447,0,79.30674,105.5946,4.323663,2.69534902201269,1.72319993503094,-2.07255599064878,860.593575866099,-858.987264861373,52.5564619172376,-86.49876,-86.49876,6613.159,9942.654
83.3694,S,83.3694,0.7766938,0,0.366345,0,0,44.54103,46.98616,0,79.30674,105.5946,4.323663,2.70055780291379,1.73164355403382,-2.07229897665652,860.575026517761,-858.96994842622,52.5357389279342,-86.50008,-86.50008,6604.569,9943.18
83.3794,S,83.3794,0.7766535,0,0.3663429,0,0,44.54103,46.99784,0,79.30674,105.5946,4.323663,2.70578192898922,1.74008583814098,-2.07204177639975,860.556393351495,-858.952547568228,52.5150185106333,-86.50138,-86.50138,6595.98,9943.705
83.3894,S,83.3894,0.7766131,0,0.3663408,0,0,44.54103,47.00949,0,79.30674,105.5946,4.323663,2.71100285744186,1.74850098971652,-2.07178203052789,860.5376768705,-858.935062558722,52.4943006907911,-86.50269,-86.50269,6587.391,9944.23
83.39941,S,83.39941,0.7765726,0,0.3663387,0,0,44.54103,47.02114,0,79.30674,105.5946,4.323663,2.71624251584844,1.75691946300933,-2.07152296762592,860.518877041038,-858.917493364485,52.4735854615779,-86.50399,-86.50399,6578.801,9944.755
83.40941,S,83.40941,0.7765321,0,0.3663366,0,0,44.54103,47.0328,0,79.30674,105.5946,4.323663,2.72149647731234,1.76533539068703,-2.07126387367987,860.499993655407,-858.899840010973,52.4528728233041,-86.50529,-86.50529,6570.212,9945.279
83.41941,S,83.41941,0.7764914,0,0.3663345,0,0,44.54103,47.04441,0,79.30674,105.5946,4.323663,2.72675057900631,1.77373020838591,-2.07100214098647,860.481027156436,-858.882102709286,52.4321628023571,-86.5066,-86.5066,6561.624,9945.804
83.42941,S,83.42941,0.7764508,0,0.3663324,0,0,44.54103,47.05603,0,79.30674,105.5946,4.323663,2.73202333810352,1.78212769587623,-2.07074199154148,860.461977516898,-858.864281432726,52.4114553829045,-86.5079,-86.5079,6553.035,9946.328
